Designator,Mid X,Mid Y,Layer,Rotation
C1, 0.00,16.76,Top,0.0
C2, 0.01,17.97,Top,0.0
HM1, 0.00,20.85,Top,180.0
J1,-6.00, 5.08,Top,90.0
J2, 6.00, 5.08,Top,270.0
R1, 0.91, 2.65,Top,270.0
R2,-0.11, 2.65,Top,270.0
SCL,-1.59,11.48,Top,0.0
SDA, 1.59,11.48,Top,0.0
